Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
407999,Competitive Strategy: Techniques for Analyzing Industries and Competitors,Michael E. Porter,"Porter, Michael E.",,"=""0684841487""","=""9780684841489""",0,4.16,Free Press,Hardcover,397,1998,1980,,2018/04/12,to-read,to-read (#238),to-read,,,courtland,0,0
135483,My Life with the Chimpanzees,Jane Goodall,"Goodall, Jane",,"=""0671562711""","=""9780671562717""",0,4.14,Aladdin,Paperback,156,1996,1988,,2018/04/10,to-read,to-read (#237),to-read,,,,0,0
238727,My First Summer in the Sierra,John Muir,"Muir, John",,"=""0486437353""","=""9780486437354""",0,4.06,Dover Publications,Paperback,160,2004,1911,,2018/04/08,to-read,to-read (#236),to-read,,,,0,0
5602302,Failure is not an Option: Mission Control From Mercury to Apollo 13 and Beyond,Gene Kranz,"Kranz, Gene",,"=""""","=""""",4,4.29,Simon & Schuster,Kindle Edition,416,2001,2000,2018/04/07,2018/02/27,,,read,,,,1,0
18624278,"Shipping Greatness: Practical lessons on building and launching outstanding software, learned on the job at Google and Amazon",Chris Vander Mey,"Mey, Chris Vander",,"=""""","=""""",0,3.95,O'Reilly Media,Kindle Edition,228,2012,2012,,2016/02/14,to-read,to-read (#143),to-read,,,,0,0
15798827,The Essential Dogen: Writings of the Great Zen Master,Dōgen,"Dōgen, Dōgen","Kazuaki Tanahashi, Peter Levitt","=""1611800412""","=""9781611800418""",4,3.99,Shambhala,Paperback,272,2013,2013,,2017/12/31,2018,2018 (#37),read,A tough slog but worth it.,,,1,0
18050143,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,"Thiel, Peter",Blake  Masters,"=""0804139296""","=""9780804139298""",0,4.17,Crown Currency,Hardcover,195,2014,2014,,2018/03/20,to-read,to-read (#234),to-read,,,,0,0
192221,"How to Solve It: A New Aspect of Mathematical Method (Princeton Science Library, 34)",G. Pólya,"Pólya, G.",John H. Conway,"=""069111966X""","=""9780691119663""",0,4.14,Princeton University Press,Paperback,288,2015,1944,,2018/03/20,to-read,to-read (#233),to-read,,,,0,0
35356384,How Democracies Die: What History Reveals About Our Future,Steven Levitsky,"Levitsky, Steven",Daniel Ziblatt,"=""1524762938""","=""9781524762933""",0,4.16,Crown,Hardcover,320,2018,2018,,2018/03/16,to-read,to-read (#232),to-read,,,,0,0
11820482,Getting to Yes: Negotiating Agreement without Giving In,Roger Fisher,"Fisher, Roger",,"=""""","=""""",0,3.95,,Kindle Edition,242,,1981,2018/03/14,2016/12/30,2018,2018 (#19),read,,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu","Ken Liu, Cixin Liu","=""""","=""""",5,4.09,Tor Books,Hardcover,472,2014,2006,,2016/12/30,"2017, 2018","2017 (#33), 2018 (#4)",read,Excellent.,,,1,0
2345073,Netscape Time: The Making of the Billion-Dollar Start-Up That Took on Microsoft,Jim Clark,"Clark, Jim",Owen Edwards,"=""0312199341""","=""9780312199340""",4,3.84,St. Martin's Press,Hardcover,304,1999,1999,,2017/12/31,2018,2018 (#7),read,,,,1,0
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,"Sacks, Oliver",,"=""""","=""""",3,4.06,Touchstone,Paperback,243,1998,1985,2018/02/18,2013/11/19,,,read,,,,1,0
10467015,"From Counterculture to Cyberculture: Stewart Brand, the Whole Earth Network, and the Rise of Digital Utopianism",Fred Turner,"Turner, Fred",,"=""""","=""""",0,3.96,,Kindle Edition,327,,2006,2018/02/06,2018/01/01,"2018, abandoned","2018 (#49), abandoned (#16)",read,,,,1,0
27797542,"Hello, Startup: A Programmer's Guide to Building Products, Technologies, and Teams",Yevgeniy Brikman,"Brikman, Yevgeniy",,"=""""","=""""",0,4.50,O'Reilly Media,Kindle Edition,599,2015,2015,2018/02/06,2018/01/21,abandoned,abandoned (#15),read,,,,1,0
35631386,The Undoing Project: A Friendship That Changed Our Minds,Michael   Lewis,"Lewis, Michael",,"=""0393354776""","=""9780393354775""",0,3.98,W. W. Norton & Company,Paperback,368,2017,2016,,2018/02/06,to-read,to-read (#230),to-read,,,,0,0
25245928,"Houston, We Have a Narrative: Why Science Needs Story",Randy Olson,"Olson, Randy",,"=""022627070X""","=""9780226270708""",0,3.79,University of Chicago Press,Hardcover,256,2015,2015,,2018/01/30,to-read,to-read (#229),to-read,,,,0,0
134798,"Capitalism, Socialism and Democracy",Joseph A. Schumpeter,"Schumpeter, Joseph A.",,"=""0415107628""","=""9780415107624""",0,4.00,Routledge,Paperback,460,1994,1942,,2018/01/29,to-read,to-read (#228),to-read,,,,0,0
76620,"Watership Down (Watership Down, #1)",Richard  Adams,"Adams, Richard",,"=""038039586X""","=""9780380395866""",0,4.08,Avon Books,Mass Market Paperback,478,1975,1972,,2018/01/17,"to-read, 2018","to-read (#227), 2018 (#53)",to-read,,,,0,0
35276688,"Devil's Bargain: Steve Bannon, Donald Trump, and the Nationalist Uprising",Joshua  Green,"Green, Joshua",,"=""0735225036""","=""""",0,3.80,Penguin Books,Kindle Edition,302,2017,2017,,2018/01/09,to-read,to-read (#226),to-read,,,,0,0
781561,Smalltalk Best Practice Patterns,Kent Beck,"Beck, Kent",,"=""013476904X""","=""9780134769042""",0,4.18,Pearson,Paperback,224,1996,1996,,2018/01/08,to-read,to-read (#225),to-read,,,,0,0
61316,Building Powerful Community Organizations: A Personal Guide to Creating Groups that Can Solve Problems and Change the World,Michael Jacoby Brown,"Brown, Michael Jacoby",,"=""0977151808""","=""9780977151806""",0,3.85,Long Haul Press,Paperback,424,2007,2006,,2018/01/07,"to-read, 2018","to-read (#224), 2018 (#52)",to-read,,,,0,0
23463279,Designing Data-Intensive Applications,Martin Kleppmann,"Kleppmann, Martin",,"=""""","=""""",0,4.71,O'Reilly,ebook,562,,2015,,2018/01/02,"to-read, 2018","to-read (#222), 2018 (#50)",to-read,,,,0,0
23168277,The Sympathizer (The Sympathizer #1),Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802123457""","=""9780802123459""",0,4.00,Grove Press,Hardcover,371,2015,2015,,2017/12/31,"to-read, 2018, bill-gates","to-read (#221), 2018 (#47), bill-gates (#1)",to-read,,,,0,0
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",0,4.18,Picador USA,Paperback,639,2001,2000,,2017/12/31,"to-read, 2018","to-read (#220), 2018 (#46)",to-read,,,,0,0
616875,The Oregon Experiment (Center for Environmental Structure Series),Christopher W. Alexander,"Alexander, Christopher W.","Murray Silverstein, Shlomo Angel, Sara Ishikawa, Denny Abrams","=""0195018249""","=""9780195018240""",0,3.88,Oxford University Press,Hardcover,202,1975,1975,,2017/12/31,"to-read, 2018","to-read (#219), 2018 (#45)",to-read,,,,0,0
15877224,Doing the Impossible: George E. Mueller & the Management of NASA's Human Spaceflight Program,Arthur L.Slotkin,"L.Slotkin, Arthur",,"=""1461437008""","=""9781461437000""",0,4.15,Springer,Paperback,280,2012,2012,,2017/12/31,"to-read, 2018, patrick-collison","to-read (#218), 2018 (#44), patrick-collison (#3)",to-read,,,,0,0
210669,Lighten Up!: A Complete Handbook For Light And Ultralight Backpacking (Falcon Guide),Don Ladigin,"Ladigin, Don",Mike Clelland,"=""0762737344""","=""9780762737345""",0,4.13,Falcon Guides,Paperback,112,2005,2005,,2017/12/31,to-read,to-read (#217),to-read,,,,0,0
28789662,Economics Rules: The Rights and Wrongs of the Dismal Science,Dani Rodrik,"Rodrik, Dani",,"=""0393353419""","=""9780393353419""",0,3.95,W. W. Norton & Company,Paperback,272,2016,2015,,2017/12/31,"to-read, 2018, patrick-collison","to-read (#216), 2018 (#43), patrick-collison (#2)",to-read,,,,0,0
26893707,Eccentric Orbits: The Iridium Story,John Bloom,"Bloom, John",,"=""0802121683""","=""9780802121684""",0,4.19,Atlantic Monthly Press,Hardcover,560,2016,2016,,2017/12/31,"to-read, 2018, patrick-collison","to-read (#215), 2018 (#42), patrick-collison (#1)",to-read,,,,0,0
7167745,"One Strategy: Organization, Planning, and Decision Making",Steven Sinofsky,"Sinofsky, Steven",Marco Iansiti,"=""0470560452""","=""9780470560457""",0,3.65,Wiley,Hardcover,320,2009,2009,,2016/12/30,"to-read, 2017, 2018","to-read (#157), 2017 (#35), 2018 (#41)",to-read,,,,0,0
11797471,The Idea Factory: Bell Labs and the Great Age of American Innovation,Jon Gertner,"Gertner, Jon",,"=""1594203288""","=""9781594203282""",0,4.19,Penguin Press,Hardcover,432,2012,2012,,2017/12/31,"to-read, 2018, bret-victor","to-read (#214), 2018 (#40), bret-victor (#1)",to-read,,,,0,0
179133,Domain-Driven Design: Tackling Complexity in the Heart of Software,Eric Evans,"Evans, Eric",,"=""0321125215""","=""9780321125217""",0,4.15,Addison-Wesley Professional,Hardcover,560,2003,2003,,2017/12/31,"to-read, 2018","to-read (#213), 2018 (#39)",to-read,,,,0,0
690495,A Secure Base: Parent-Child Attachment and Healthy Human Development,John Bowlby,"Bowlby, John",,"=""0465075975""","=""9780465075973""",0,4.26,Basic Books,Paperback,225,1988,188,,2017/12/31,to-read,to-read (#212),to-read,,,,0,0
13238339,Guaranteed to Last: L.L. Bean's Century of Outfitting America,Jim Gorman,"Gorman, Jim",,"=""1595910700""","=""9781595910707""",0,3.79,Melcher Media Inc,Hardcover,224,2012,2012,,2017/12/31,"to-read, 2018","to-read (#211), 2018 (#38)",to-read,,,,0,0
1228628,Brain Wave,Poul Anderson,"Anderson, Poul",,"=""""","=""""",0,3.73,Del Rey,Mass Market Paperback,164,1985,1954,,2013/11/19,"to-read, 2018","to-read (#124), 2018 (#35)",to-read,,,,0,0
33916024,Sourdough,Robin Sloan,"Sloan, Robin",,"=""0374203105""","=""9780374203108""",0,3.76,"MCD Farrar, Straus and Giroux",Hardcover,259,2017,2017,,2017/12/31,"to-read, 2018","to-read (#210), 2018 (#34)",to-read,,,,0,0
34101725,God: A Human History,Reza Aslan,"Aslan, Reza",,"=""0553394738""","=""""",0,4.01,Random House,Kindle Edition,280,2017,2017,,2017/12/31,"to-read, 2018","to-read (#209), 2018 (#33)",to-read,,,,0,0
306940,Impro: Improvisation and the Theatre,Keith Johnstone,"Johnstone, Keith",,"=""0878301178""","=""9780878301171""",0,4.24,Routledge,Paperback,208,1987,1979,2015/02/07,2012/10/21,"2017, 2018","2017 (#41), 2018 (#32)",read,,,,1,0
10569,On Writing: A Memoir of the Craft,Stephen King,"King, Stephen",,"=""0743455967""","=""9780743455961""",0,4.33,Pocket Books,Mass Market Paperback,320,2002,2000,,2013/07/18,"to-read, abandoned","to-read (#99), abandoned (#14)",to-read,,,,0,0
319015,The Self-Aware Universe: How Consciousness Creates the Material World,Amit Goswami,"Goswami, Amit","Richard E. Reed, Maggie Goswami, Fred Alan Wolf","=""0874777984""","=""9780874777987""",0,4.03,TarcherPerigee,Paperback,336,1995,1993,,2013/11/19,"to-read, 2018","to-read (#108), 2018 (#31)",to-read,,,,0,0
16142053,"Going Clear: Scientology, Hollywood, and the Prison of Belief",Lawrence Wright,"Wright, Lawrence",,"=""0307700666""","=""9780307700667""",0,4.04,Alfred A. Knopf,Hardcover,430,2013,2013,,2013/11/19,"to-read, 2018","to-read (#112), 2018 (#30)",to-read,,,,0,0
1592719,History of Programming Languages II,"Thomas J. Bergin, Jr.","Jr., Thomas J. Bergin,",Richard G. Gibson Jr.,"=""0201895021""","=""9780201895025""",0,4.39,Addison-Wesley Publishing Company,Hardcover,864,1996,1996,,2013/11/19,"to-read, 2018","to-read (#118), 2018 (#29)",to-read,,,,0,0
9598209,The Last Greatest Magician in the World: Howard Thurston versus Houdini & the Battles of the American Wizards,Jim Steinmeyer,"Steinmeyer, Jim",,"=""1585428450""","=""9781585428458""",0,3.84,Tarcher,Hardcover,384,2011,2011,,2013/11/19,"to-read, 2017, 2018","to-read (#122), 2017 (#19), 2018 (#28)",to-read,,,,0,0
326790,The Society of Mind,Marvin Minsky,"Minsky, Marvin",,"=""0671657135""","=""9780671657130""",0,4.04,Simon & Schuster,Paperback,336,1988,1985,,2016/02/14,"2017, to-read, 2018","2017 (#26), to-read (#162), 2018 (#27)",to-read,,,,0,0
11324722,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,"Haidt, Jonathan",Simona Drelciuc,"=""""","=""""",0,4.20,Pantheon,Hardcover,419,2012,2012,,2016/12/01,"to-read, 2018","to-read (#151), 2018 (#26)",to-read,,,,0,0
101438,Skunk Works: A Personal Memoir of My Years at Lockheed,Ben R. Rich,"Rich, Ben R.",Leo Janos,"=""""","=""""",0,4.44,"Back Bay Books/Little, Brown & Co. (NY)",Paperback,382,1996,1994,,2016/12/30,"to-read, 2017, 2018","to-read (#159), 2017 (#37), 2018 (#25)",to-read,,,,0,0
33610313,The Medium and the Message: Understanding the Information World,Marshall McLuhan,"McLuhan, Marshall",,"=""""","=""""",0,4.41,,Kindle Edition,50,2016,,,2017/09/16,"to-read, 2018","to-read (#189), 2018 (#23)",to-read,,,,0,0
25955,The Medium is the Massage,Marshall McLuhan,"McLuhan, Marshall","Quentin Fiore, Shepard Fairey","=""1584230703""","=""9781584230700""",0,3.97,Gingko Press,Paperback,160,2001,1967,,2017/09/16,"to-read, 2018","to-read (#190), 2018 (#22)",to-read,,,,0,0
34330645,"The Naturalist (The Naturalist, #1)",Andrew Mayne,"Mayne, Andrew",,"=""1612184979""","=""9781612184975""",0,4.07,Thomas & Mercer,Kindle Edition,382,2017,2017,,2017/10/08,"to-read, 2018","to-read (#193), 2018 (#21)",to-read,,,,0,0
34684622,Leonardo da Vinci,Walter Isaacson,"Isaacson, Walter",,"=""1501139150""","=""9781501139154""",0,4.19,Simon & Schuster,Hardcover,600,2017,2017,,2017/11/05,"to-read, 2018","to-read (#197), 2018 (#20)",to-read,,,,0,0
19062008,SYSTEMANTICS. THE SYSTEMS BIBLE,John Gall,"Gall, John",D.H. Gall,"=""""","=""""",0,3.98,GENERAL SYSTEMANTICS PRESS,Kindle Edition,322,2012,1977,,2016/02/14,"2017, abandoned, to-read","2017 (#22), abandoned (#13), to-read (#208)",to-read,,,,0,0
865673,The Apocalypse Watch,Robert Ludlum,"Ludlum, Robert",,"=""0553569570""","=""9780553569575""",5,3.87,Bantam Books,Mass Market Paperback,751,1996,1995,,2012/03/07,"to-read, 2018","to-read (#207), 2018 (#18)",to-read,,,,1,0
